rgn_id,habitat,year,trend
1804,seaice_edge,2011,-0.0555018371688235
1804,seaice_shoreline,2011,0.242574257425772
1804,seaice_edge,2012,-0.0487349647449201
1804,seaice_shoreline,2012,-0.0190886699507432
1804,seaice_edge,2013,-0.0611990008326405
1804,seaice_shoreline,2013,-0.316281628162825
1804,seaice_edge,2014,-0.0160885917258658
1804,seaice_shoreline,2014,-0.399377593360961
1804,seaice_edge,2015,0.0123419012647917
1804,seaice_shoreline,2015,-0.24730603448276
1804,seaice_edge,2016,0.074702512119882
1804,seaice_shoreline,2016,-0.121982210927577
1804,seaice_edge,2017,-0.00668968493742065
1804,seaice_shoreline,2017,-0.12816901408451
1805,seaice_edge,2011,-0.0555018371688235
1805,seaice_shoreline,2011,0.242574257425772
1805,seaice_edge,2012,-0.0487349647449201
1805,seaice_shoreline,2012,-0.0190886699507432
1805,seaice_edge,2013,-0.0611990008326405
1805,seaice_shoreline,2013,-0.316281628162825
1805,seaice_edge,2014,-0.0160885917258658
1805,seaice_shoreline,2014,-0.399377593360961
1805,seaice_edge,2015,0.0123419012647917
1805,seaice_shoreline,2015,-0.24730603448276
1805,seaice_edge,2016,0.074702512119882
1805,seaice_shoreline,2016,-0.121982210927577
1805,seaice_edge,2017,-0.00668968493742065
1805,seaice_shoreline,2017,-0.12816901408451
1811,seaice_edge,2011,-0.0555018371688235
1811,seaice_shoreline,2011,0.242574257425772
1811,seaice_edge,2012,-0.0487349647449201
1811,seaice_shoreline,2012,-0.0190886699507432
1811,seaice_edge,2013,-0.0611990008326405
1811,seaice_shoreline,2013,-0.316281628162825
1811,seaice_edge,2014,-0.0160885917258658
1811,seaice_shoreline,2014,-0.399377593360961
1811,seaice_edge,2015,0.0123419012647917
1811,seaice_shoreline,2015,-0.24730603448276
1811,seaice_edge,2016,0.074702512119882
1811,seaice_shoreline,2016,-0.121982210927577
1811,seaice_edge,2017,-0.00668968493742065
1811,seaice_shoreline,2017,-0.12816901408451
1812,seaice_edge,2011,-0.0555018371688235
1812,seaice_shoreline,2011,0.242574257425772
1812,seaice_edge,2012,-0.0487349647449201
1812,seaice_shoreline,2012,-0.0190886699507432
1812,seaice_edge,2013,-0.0611990008326405
1812,seaice_shoreline,2013,-0.316281628162825
1812,seaice_edge,2014,-0.0160885917258658
1812,seaice_shoreline,2014,-0.399377593360961
1812,seaice_edge,2015,0.0123419012647917
1812,seaice_shoreline,2015,-0.24730603448276
1812,seaice_edge,2016,0.074702512119882
1812,seaice_shoreline,2016,-0.121982210927577
1812,seaice_edge,2017,-0.00668968493742065
1812,seaice_shoreline,2017,-0.12816901408451
1813,seaice_edge,2011,-0.0555018371688235
1813,seaice_shoreline,2011,0.242574257425772
1813,seaice_edge,2012,-0.0487349647449201
1813,seaice_shoreline,2012,-0.0190886699507432
1813,seaice_edge,2013,-0.0611990008326405
1813,seaice_shoreline,2013,-0.316281628162825
1813,seaice_edge,2014,-0.0160885917258658
1813,seaice_shoreline,2014,-0.399377593360961
1813,seaice_edge,2015,0.0123419012647917
1813,seaice_shoreline,2015,-0.24730603448276
1813,seaice_edge,2016,0.074702512119882
1813,seaice_shoreline,2016,-0.121982210927577
1813,seaice_edge,2017,-0.00668968493742065
1813,seaice_shoreline,2017,-0.12816901408451
1815,seaice_edge,2011,-0.0555018371688235
1815,seaice_shoreline,2011,0.242574257425772
1815,seaice_edge,2012,-0.0487349647449201
1815,seaice_shoreline,2012,-0.0190886699507432
1815,seaice_edge,2013,-0.0611990008326405
1815,seaice_shoreline,2013,-0.316281628162825
1815,seaice_edge,2014,-0.0160885917258658
1815,seaice_shoreline,2014,-0.399377593360961
1815,seaice_edge,2015,0.0123419012647917
1815,seaice_shoreline,2015,-0.24730603448276
1815,seaice_edge,2016,0.074702512119882
1815,seaice_shoreline,2016,-0.121982210927577
1815,seaice_edge,2017,-0.00668968493742065
1815,seaice_shoreline,2017,-0.12816901408451
1816,seaice_edge,2011,-0.0555018371688235
1816,seaice_shoreline,2011,0.242574257425772
1816,seaice_edge,2012,-0.0487349647449201
1816,seaice_shoreline,2012,-0.0190886699507432
1816,seaice_edge,2013,-0.0611990008326405
1816,seaice_shoreline,2013,-0.316281628162825
1816,seaice_edge,2014,-0.0160885917258658
1816,seaice_shoreline,2014,-0.399377593360961
1816,seaice_edge,2015,0.0123419012647917
1816,seaice_shoreline,2015,-0.24730603448276
1816,seaice_edge,2016,0.074702512119882
1816,seaice_shoreline,2016,-0.121982210927577
1816,seaice_edge,2017,-0.00668968493742065
1816,seaice_shoreline,2017,-0.12816901408451
1818,seaice_edge,2011,-0.0555018371688235
1818,seaice_shoreline,2011,0.242574257425772
1818,seaice_edge,2012,-0.0487349647449201
1818,seaice_shoreline,2012,-0.0190886699507432
1818,seaice_edge,2013,-0.0611990008326405
1818,seaice_shoreline,2013,-0.316281628162825
1818,seaice_edge,2014,-0.0160885917258658
1818,seaice_shoreline,2014,-0.399377593360961
1818,seaice_edge,2015,0.0123419012647917
1818,seaice_shoreline,2015,-0.24730603448276
1818,seaice_edge,2016,0.074702512119882
1818,seaice_shoreline,2016,-0.121982210927577
1818,seaice_edge,2017,-0.00668968493742065
1818,seaice_shoreline,2017,-0.12816901408451
1820,seaice_edge,2011,-0.0555018371688235
1820,seaice_shoreline,2011,0.242574257425772
1820,seaice_edge,2012,-0.0487349647449201
1820,seaice_shoreline,2012,-0.0190886699507432
1820,seaice_edge,2013,-0.0611990008326405
1820,seaice_shoreline,2013,-0.316281628162825
1820,seaice_edge,2014,-0.0160885917258658
1820,seaice_shoreline,2014,-0.399377593360961
1820,seaice_edge,2015,0.0123419012647917
1820,seaice_shoreline,2015,-0.24730603448276
1820,seaice_edge,2016,0.074702512119882
1820,seaice_shoreline,2016,-0.121982210927577
1820,seaice_edge,2017,-0.00668968493742065
1820,seaice_shoreline,2017,-0.12816901408451
1822,seaice_edge,2011,-0.0555018371688235
1822,seaice_shoreline,2011,0.242574257425772
1822,seaice_edge,2012,-0.0487349647449201
1822,seaice_shoreline,2012,-0.0190886699507432
1822,seaice_edge,2013,-0.0611990008326405
1822,seaice_shoreline,2013,-0.316281628162825
1822,seaice_edge,2014,-0.0160885917258658
1822,seaice_shoreline,2014,-0.399377593360961
1822,seaice_edge,2015,0.0123419012647917
1822,seaice_shoreline,2015,-0.24730603448276
1822,seaice_edge,2016,0.074702512119882
1822,seaice_shoreline,2016,-0.121982210927577
1822,seaice_edge,2017,-0.00668968493742065
1822,seaice_shoreline,2017,-0.12816901408451
1824,seaice_edge,2011,-0.0555018371688235
1824,seaice_shoreline,2011,0.242574257425772
1824,seaice_edge,2012,-0.0487349647449201
1824,seaice_shoreline,2012,-0.0190886699507432
1824,seaice_edge,2013,-0.0611990008326405
1824,seaice_shoreline,2013,-0.316281628162825
1824,seaice_edge,2014,-0.0160885917258658
1824,seaice_shoreline,2014,-0.399377593360961
1824,seaice_edge,2015,0.0123419012647917
1824,seaice_shoreline,2015,-0.24730603448276
1824,seaice_edge,2016,0.074702512119882
1824,seaice_shoreline,2016,-0.121982210927577
1824,seaice_edge,2017,-0.00668968493742065
1824,seaice_shoreline,2017,-0.12816901408451
1827,seaice_edge,2011,-0.0555018371688235
1827,seaice_shoreline,2011,0.242574257425772
1827,seaice_edge,2012,-0.0487349647449201
1827,seaice_shoreline,2012,-0.0190886699507432
1827,seaice_edge,2013,-0.0611990008326405
1827,seaice_shoreline,2013,-0.316281628162825
1827,seaice_edge,2014,-0.0160885917258658
1827,seaice_shoreline,2014,-0.399377593360961
1827,seaice_edge,2015,0.0123419012647917
1827,seaice_shoreline,2015,-0.24730603448276
1827,seaice_edge,2016,0.074702512119882
1827,seaice_shoreline,2016,-0.121982210927577
1827,seaice_edge,2017,-0.00668968493742065
1827,seaice_shoreline,2017,-0.12816901408451
1828,seaice_edge,2011,-0.0555018371688235
1828,seaice_shoreline,2011,0.242574257425772
1828,seaice_edge,2012,-0.0487349647449201
1828,seaice_shoreline,2012,-0.0190886699507432
1828,seaice_edge,2013,-0.0611990008326405
1828,seaice_shoreline,2013,-0.316281628162825
1828,seaice_edge,2014,-0.0160885917258658
1828,seaice_shoreline,2014,-0.399377593360961
1828,seaice_edge,2015,0.0123419012647917
1828,seaice_shoreline,2015,-0.24730603448276
1828,seaice_edge,2016,0.074702512119882
1828,seaice_shoreline,2016,-0.121982210927577
1828,seaice_edge,2017,-0.00668968493742065
1828,seaice_shoreline,2017,-0.12816901408451
1832,seaice_edge,2011,-0.0555018371688235
1832,seaice_shoreline,2011,0.242574257425772
1832,seaice_edge,2012,-0.0487349647449201
1832,seaice_shoreline,2012,-0.0190886699507432
1832,seaice_edge,2013,-0.0611990008326405
1832,seaice_shoreline,2013,-0.316281628162825
1832,seaice_edge,2014,-0.0160885917258658
1832,seaice_shoreline,2014,-0.399377593360961
1832,seaice_edge,2015,0.0123419012647917
1832,seaice_shoreline,2015,-0.24730603448276
1832,seaice_edge,2016,0.074702512119882
1832,seaice_shoreline,2016,-0.121982210927577
1832,seaice_edge,2017,-0.00668968493742065
1832,seaice_shoreline,2017,-0.12816901408451
1833,seaice_edge,2011,-0.0555018371688235
1833,seaice_shoreline,2011,0.242574257425772
1833,seaice_edge,2012,-0.0487349647449201
1833,seaice_shoreline,2012,-0.0190886699507432
